  0.00000E+00  1.00000E+00  1.00000E+00  4.69466E-08
  1.00000E-02  1.00000E+00  1.00000E+00 -3.80307E-10
  2.00000E-02  1.00000E+00  1.00000E+00  9.01194E-08
  3.00000E-02  1.00000E+00  1.00000E+00  1.74631E-07
  4.00000E-02  1.00000E+00  1.00000E+00  6.82145E-08
  5.00000E-02  1.00000E+00  1.00000E+00  3.63301E-07
  6.00000E-02  9.99999E-01  9.99999E-01  1.11392E-06
  7.00000E-02  9.99999E-01  9.99999E-01  1.57713E-06
  8.00000E-02  9.99997E-01  9.99996E-01  3.39874E-06
  9.00000E-02  9.99971E-01  9.99959E-01  3.58199E-05
  1.00000E-01  9.99622E-01  9.99471E-01  4.46704E-04
  1.10000E-01  9.96183E-01  9.94662E-01  4.52346E-03
  1.20000E-01  9.86063E-01  9.80550E-01  1.65767E-02
  1.30000E-01  9.70931E-01  9.59553E-01  3.47968E-02
  1.40000E-01  9.53091E-01  9.34963E-01  5.65708E-02
  1.50000E-01  9.34089E-01  9.08971E-01  8.01244E-02
  1.60000E-01  9.14709E-01  8.82680E-01  1.04545E-01
  1.70000E-01  8.95285E-01  8.56550E-01  1.29440E-01
  1.80000E-01  8.75968E-01  8.30787E-01  1.54629E-01
  1.90000E-01  8.56842E-01  8.05502E-01  1.80015E-01
  2.00000E-01  8.37948E-01  7.80746E-01  2.05542E-01
  2.10000E-01  8.19315E-01  7.56550E-01  2.31166E-01
  2.20000E-01  8.00968E-01  7.32939E-01  2.56856E-01
  2.30000E-01  7.82923E-01  7.09922E-01  2.82594E-01
  2.40000E-01  7.65176E-01  6.87499E-01  3.08369E-01
  2.50000E-01  7.47735E-01  6.65659E-01  3.34170E-01
  2.60000E-01  7.30605E-01  6.44406E-01  3.59983E-01
  2.70000E-01  7.13784E-01  6.23730E-01  3.85807E-01
  2.80000E-01  6.97271E-01  6.03624E-01  4.11636E-01
  2.90000E-01  6.81072E-01  5.84082E-01  4.37458E-01
  3.00000E-01  6.65182E-01  5.65091E-01  4.63266E-01
  3.10000E-01  6.49601E-01  5.46646E-01  4.89057E-01
  3.20000E-01  6.34324E-01  5.28733E-01  5.14827E-01
  3.30000E-01  6.19355E-01  5.11348E-01  5.40566E-01
  3.40000E-01  6.04690E-01  4.94479E-01  5.66260E-01
  3.50000E-01  5.90339E-01  4.78127E-01  5.91902E-01
  3.60000E-01  5.76298E-01  4.62280E-01  6.17484E-01
  3.70000E-01  5.62564E-01  4.46930E-01  6.42983E-01
  3.80000E-01  5.49141E-01  4.32072E-01  6.68387E-01
  3.90000E-01  5.36033E-01  4.17701E-01  6.93695E-01
  4.00000E-01  5.23235E-01  4.03793E-01  7.18870E-01
  4.10000E-01  5.10728E-01  3.90383E-01  7.43931E-01
  4.20000E-01  4.98558E-01  3.77382E-01  7.68881E-01
  4.30000E-01  4.86664E-01  3.64841E-01  7.93669E-01
  4.40000E-01  4.75056E-01  3.52736E-01  8.18296E-01
  4.50000E-01  4.63787E-01  3.41070E-01  8.42729E-01
  4.60000E-01  4.52896E-01  3.29897E-01  8.66808E-01
  4.70000E-01  4.42630E-01  3.19473E-01  8.89927E-01
  4.80000E-01  4.33632E-01  3.10455E-01  9.10450E-01
  4.90000E-01  4.27226E-01  3.04015E-01  9.25382E-01
  5.00000E-01  4.24763E-01  3.01553E-01  9.31228E-01
  5.10000E-01  4.24460E-01  3.01283E-01  9.31810E-01
  5.20000E-01  4.24454E-01  3.01280E-01  9.31808E-01
  5.30000E-01  4.24637E-01  3.01455E-01  9.31384E-01
  5.40000E-01  4.25251E-01  3.02043E-01  9.29990E-01
  5.50000E-01  4.25821E-01  3.02588E-01  9.28730E-01
  5.60000E-01  4.26012E-01  3.02794E-01  9.28313E-01
  5.70000E-01  4.26006E-01  3.02839E-01  9.28229E-01
  5.80000E-01  4.26003E-01  3.02850E-01  9.28172E-01
  5.90000E-01  4.26054E-01  3.02872E-01  9.28064E-01
  6.00000E-01  4.26171E-01  3.02920E-01  9.27908E-01
  6.10000E-01  4.26277E-01  3.03018E-01  9.27719E-01
  6.20000E-01  4.26330E-01  3.03110E-01  9.27525E-01
  6.30000E-01  4.26318E-01  3.03172E-01  9.27442E-01
  6.40000E-01  4.26310E-01  3.03172E-01  9.27431E-01
  6.50000E-01  4.26343E-01  3.03137E-01  9.27463E-01
  6.60000E-01  4.26355E-01  3.03066E-01  9.27566E-01
  6.70000E-01  4.26323E-01  3.03035E-01  9.27624E-01
  6.80000E-01  4.26216E-01  3.03026E-01  9.27624E-01
  6.90000E-01  4.26203E-01  3.03074E-01  9.27591E-01
  7.00000E-01  4.26291E-01  3.03143E-01  9.27479E-01
  7.10000E-01  4.26516E-01  3.03214E-01  9.27409E-01
  7.20000E-01  4.26612E-01  3.03215E-01  9.27361E-01
  7.30000E-01  4.26612E-01  3.03213E-01  9.27346E-01
  7.40000E-01  4.26547E-01  3.03181E-01  9.27390E-01
  7.50000E-01  4.26162E-01  3.03117E-01  9.27548E-01
  7.60000E-01  4.22950E-01  3.03070E-01  9.27798E-01
  7.70000E-01  4.00867E-01  3.02942E-01  9.27847E-01
  7.80000E-01  3.55365E-01  3.03113E-01  9.27978E-01
  7.90000E-01  3.07875E-01  3.03190E-01  9.28342E-01
  8.00000E-01  2.75498E-01  3.03006E-01  9.28155E-01
  8.10000E-01  2.64834E-01  3.03202E-01  9.27395E-01
  8.20000E-01  2.63945E-01  3.03241E-01  9.27304E-01
  8.30000E-01  2.63937E-01  3.03243E-01  9.27333E-01
  8.40000E-01  2.64269E-01  3.03238E-01  9.27362E-01
  8.50000E-01  2.65119E-01  3.03188E-01  9.27536E-01
  8.60000E-01  2.65539E-01  3.03083E-01  9.27803E-01
  8.70000E-01  2.65552E-01  3.03023E-01  9.27851E-01
  8.80000E-01  2.65522E-01  3.03000E-01  9.27830E-01
  8.90000E-01  2.65518E-01  3.03056E-01  9.27632E-01
  9.00000E-01  2.65563E-01  3.03163E-01  9.27364E-01
  9.10000E-01  2.65586E-01  3.03212E-01  9.27255E-01
  9.20000E-01  2.65577E-01  3.03218E-01  9.27283E-01
  9.30000E-01  2.65558E-01  3.03190E-01  9.27386E-01
  9.40000E-01  2.65600E-01  3.03243E-01  9.27240E-01
  9.50000E-01  2.68288E-01  3.07516E-01  9.14873E-01
  9.60000E-01  3.15596E-01  3.91826E-01  6.85756E-01
  9.70000E-01  4.44743E-01  6.43535E-01  2.06026E-01
  9.80000E-01  5.00012E-01  7.69034E-01  5.17171E-03
  9.90000E-01  5.10167E-01  7.85960E-01 -3.12782E-03
