  0.00000E+00  1.00000E+00  1.00000E+00 -4.69613E-08
  1.00000E-02  1.00000E+00  1.00000E+00 -4.73103E-08
  2.00000E-02  1.00000E+00  1.00000E+00  1.36999E-07
  3.00000E-02  1.00000E+00  1.00000E+00  3.36304E-08
  4.00000E-02  1.00000E+00  1.00000E+00 -1.19685E-07
  5.00000E-02  1.00000E+00  1.00000E+00 -2.05576E-07
  6.00000E-02  1.00000E+00  1.00000E+00 -4.85025E-07
  7.00000E-02  1.00000E+00  1.00000E+00 -4.86624E-07
  8.00000E-02  1.00000E+00  1.00000E+00 -4.77944E-08
  9.00000E-02  1.00000E+00  1.00000E+00  2.48066E-07
  1.00000E-01  1.00000E+00  1.00000E+00  1.42901E-07
  1.10000E-01  1.00000E+00  1.00000E+00  8.53233E-08
  1.20000E-01  1.00000E+00  1.00000E+00  6.27323E-07
  1.30000E-01  1.00000E+00  1.00000E+00  5.80795E-07
  1.40000E-01  1.00000E+00  1.00000E+00  4.28178E-07
  1.50000E-01  1.00000E+00  1.00000E+00  1.41090E-07
  1.60000E-01  1.00000E+00  1.00000E+00  4.69311E-08
  1.70000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  1.80000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  1.90000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.00000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.10000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.20000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.30000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.40000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.50000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.60000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.70000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.80000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.90000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  3.00000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  3.10000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  3.20000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  3.30000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  3.40000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  3.50000E-01  1.00000E+00  1.00000E+00  7.03967E-08
  3.60000E-01  9.99997E-01  9.99996E-01  3.87165E-06
  3.70000E-01  9.99934E-01  9.99908E-01  7.88340E-05
  3.80000E-01  9.99033E-01  9.98647E-01  1.14098E-03
  3.90000E-01  9.88597E-01  9.84091E-01  1.35405E-02
  4.00000E-01  9.49967E-01  9.30765E-01  6.03315E-02
  4.10000E-01  8.91369E-01  8.51447E-01  1.34438E-01
  4.20000E-01  8.26459E-01  7.65934E-01  2.21266E-01
  4.30000E-01  7.62193E-01  6.83905E-01  3.12775E-01
  4.40000E-01  7.01328E-01  6.08458E-01  4.05562E-01
  4.50000E-01  6.43905E-01  5.40415E-01  4.98228E-01
  4.60000E-01  5.92049E-01  4.79739E-01  5.89716E-01
  4.70000E-01  5.44225E-01  4.26387E-01  6.78471E-01
  4.80000E-01  5.01088E-01  3.80645E-01  7.62855E-01
  4.90000E-01  4.64907E-01  3.42700E-01  8.39952E-01
  5.00000E-01  4.37993E-01  3.14382E-01  9.00991E-01
  5.10000E-01  4.26257E-01  3.01958E-01  9.31723E-01
  5.20000E-01  4.22978E-01  3.00191E-01  9.34607E-01
  5.30000E-01  4.22859E-01  3.00554E-01  9.33766E-01
  5.40000E-01  4.22879E-01  3.01327E-01  9.30850E-01
  5.50000E-01  4.18871E-01  3.02088E-01  9.28841E-01
  5.60000E-01  3.82867E-01  3.02005E-01  9.29112E-01
  5.70000E-01  3.21547E-01  3.03219E-01  9.31289E-01
  5.80000E-01  2.77589E-01  3.03013E-01  9.31118E-01
  5.90000E-01  2.63927E-01  3.02921E-01  9.28264E-01
  6.00000E-01  2.63073E-01  3.03048E-01  9.27989E-01
  6.10000E-01  2.63270E-01  3.03069E-01  9.28651E-01
  6.20000E-01  2.62155E-01  2.99808E-01  9.20302E-01
  6.30000E-01  2.45134E-01  2.71757E-01  8.27864E-01
  6.40000E-01  1.75433E-01  1.68127E-01  4.17415E-01
  6.50000E-01  1.28107E-01  1.03625E-01  2.73094E-02
  6.60000E-01  1.25009E-01  1.00010E-01  7.78018E-05
  6.70000E-01  1.25000E-01  1.00000E-01  7.03967E-08
  6.80000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  6.90000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  7.00000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  7.10000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  7.20000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  7.30000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  7.40000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  7.50000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  7.60000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  7.70000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  7.80000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  7.90000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  8.00000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  8.10000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  8.20000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  8.30000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  8.40000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  8.50000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  8.60000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  8.70000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  8.80000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  8.90000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  9.00000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  9.10000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  9.20000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  9.30000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  9.40000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  9.50000E-01  1.25000E-01  1.00000E-01  0.00000E+00
  9.60000E-01  1.25000E-01  1.00000E-01  0.00000E+00
