  0.00000E+00  1.00000E+00  1.00000E+00 -4.69976E-08
  1.00000E-02  1.00000E+00  1.00000E+00 -1.41273E-07
  2.00000E-02  1.00000E+00  1.00000E+00 -1.91680E-07
  3.00000E-02  1.00000E+00  1.00000E+00 -2.01198E-07
  4.00000E-02  1.00000E+00  1.00000E+00 -4.48467E-07
  5.00000E-02  1.00000E+00  1.00000E+00 -2.05613E-07
  6.00000E-02  1.00000E+00  1.00000E+00  7.84617E-08
  7.00000E-02  1.00000E+00  1.00000E+00 -6.39462E-08
  8.00000E-02  1.00000E+00  1.00000E+00  9.31210E-08
  9.00000E-02  1.00000E+00  1.00000E+00  2.95005E-07
  1.00000E-01  1.00000E+00  1.00000E+00  2.83755E-07
  1.10000E-01  1.00000E+00  1.00000E+00  3.67010E-07
  1.20000E-01  1.00000E+00  1.00000E+00  1.00297E-06
  1.30000E-01  1.00000E+00  1.00000E+00  9.09430E-07
  1.40000E-01  1.00000E+00  1.00000E+00  7.09906E-07
  1.50000E-01  1.00000E+00  1.00000E+00  4.69743E-07
  1.60000E-01  1.00000E+00  1.00000E+00  2.34739E-07
  1.70000E-01  1.00000E+00  1.00000E+00  9.39174E-08
  1.80000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  1.90000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.00000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.10000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.20000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.30000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.40000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.50000E-01  1.00000E+00  1.00000E+00  0.00000E+00
  2.60000E-01  1.00000E+00  1.00000E+00  7.27930E-07
  2.70000E-01  9.99988E-01  9.99983E-01  1.54037E-05
  2.80000E-01  9.99818E-01  9.99746E-01  2.12724E-04
  2.90000E-01  9.97695E-01  9.96777E-01  2.72833E-03
  3.00000E-01  9.84644E-01  9.78585E-01  1.82733E-02
  3.10000E-01  9.58642E-01  9.42617E-01  4.97305E-02
  3.20000E-01  9.25634E-01  8.97503E-01  9.07188E-02
  3.30000E-01  8.89959E-01  8.49458E-01  1.36328E-01
  3.40000E-01  8.53885E-01  8.01648E-01  1.83967E-01
  3.50000E-01  8.18324E-01  7.55297E-01  2.32545E-01
  3.60000E-01  7.83614E-01  7.10826E-01  2.81610E-01
  3.70000E-01  7.49916E-01  6.68403E-01  3.30934E-01
  3.80000E-01  7.17317E-01  6.28073E-01  3.80376E-01
  3.90000E-01  6.85835E-01  5.89830E-01  4.29838E-01
  4.00000E-01  6.55532E-01  5.53646E-01  4.79243E-01
  4.10000E-01  6.26362E-01  5.19477E-01  5.28497E-01
  4.20000E-01  5.98395E-01  4.87306E-01  5.77495E-01
  4.30000E-01  5.71696E-01  4.57088E-01  6.26089E-01
  4.40000E-01  5.46152E-01  4.28821E-01  6.74138E-01
  4.50000E-01  5.22010E-01  4.02445E-01  7.21466E-01
  4.60000E-01  4.98991E-01  3.77858E-01  7.68000E-01
  4.70000E-01  4.77262E-01  3.55055E-01  8.13616E-01
  4.80000E-01  4.57237E-01  3.34291E-01  8.57225E-01
  4.90000E-01  4.40174E-01  3.16822E-01  8.96408E-01
  5.00000E-01  4.27403E-01  3.04655E-01  9.23212E-01
  5.10000E-01  4.24423E-01  3.01200E-01  9.32251E-01
  5.20000E-01  4.24350E-01  3.00871E-01  9.32998E-01
  5.30000E-01  4.24490E-01  3.01036E-01  9.32663E-01
  5.40000E-01  4.24772E-01  3.01691E-01  9.31063E-01
  5.50000E-01  4.25087E-01  3.02265E-01  9.29433E-01
  5.60000E-01  4.25627E-01  3.02610E-01  9.28639E-01
  5.70000E-01  4.26293E-01  3.02723E-01  9.28476E-01
  5.80000E-01  4.26445E-01  3.02812E-01  9.28340E-01
  5.90000E-01  4.26254E-01  3.02890E-01  9.28168E-01
  6.00000E-01  4.25762E-01  3.02881E-01  9.28073E-01
  6.10000E-01  4.25092E-01  3.02905E-01  9.27990E-01
  6.20000E-01  4.21415E-01  3.03060E-01  9.27961E-01
  6.30000E-01  3.94972E-01  3.03083E-01  9.27940E-01
  6.40000E-01  3.41070E-01  3.03507E-01  9.28309E-01
  6.50000E-01  2.91573E-01  3.03311E-01  9.28473E-01
  6.60000E-01  2.67162E-01  3.03081E-01  9.27751E-01
  6.70000E-01  2.63633E-01  3.03200E-01  9.27643E-01
  6.80000E-01  2.63412E-01  3.03043E-01  9.27934E-01
  6.90000E-01  2.63601E-01  3.02939E-01  9.27853E-01
