   1.00000000               1           1
   0.00000000               1           2
   0.00000000               1           3
   0.00000000               1           4
   0.00000000               1           5
   0.00000000               1           6
   0.00000000               1           7
   0.00000000               1           8
   0.00000000               1           9
   0.00000000               1          10
   0.00000000               1          11
   0.00000000               1          12
   0.00000000               1          13
   0.00000000               1          14
   0.00000000               1          15
   0.00000000               1          16
   0.00000000               1          17
   0.00000000               1          18
   0.00000000               1          19
   0.00000000               1          20
   0.00000000               1          21
   0.00000000               1          22
   0.00000000               1          23
   0.00000000               1          24
   0.00000000               1          25
   0.00000000               1          26
   0.00000000               1          27
   0.00000000               1          28
   0.00000000               1          29
   0.00000000               1          30
   0.00000000               1          31
   0.00000000               1          32
   0.00000000               1          33
   0.00000000               1          34
   0.00000000               1          35
   0.00000000               1          36
   0.00000000               1          37
   0.00000000               1          38
   0.00000000               1          39
   0.00000000               1          40
   0.00000000               1          41
   0.00000000               1          42
   0.00000000               1          43
   0.00000000               1          44
   0.00000000               1          45
   0.00000000               1          46
   0.00000000               1          47
   0.00000000               1          48
   0.00000000               1          49
   0.00000000               1          50
   1.00000000               2           1
   1.00000000               2           2
   1.00000000               2           3
   1.00000000               2           4
   1.00000000               2           5
   1.00000000               2           6
   1.00000000               2           7
   1.00000000               2           8
   1.00000000               2           9
   1.00000000               2          10
   1.00000000               2          11
   1.00000000               2          12
   1.00000000               2          13
   1.00000000               2          14
   1.00000000               2          15
   1.00000000               2          16
   1.00000000               2          17
   1.00000000               2          18
   1.00000000               2          19
   1.00000000               2          20
   1.00000000               2          21
   1.00000000               2          22
   1.00000000               2          23
   1.00000000               2          24
   1.00000000               2          25
   1.00000000               2          26
   1.00000000               2          27
   1.00000000               2          28
   1.00000000               2          29
   1.00000000               2          30
   1.00000000               2          31
   1.00000000               2          32
   1.00000000               2          33
   1.00000000               2          34
   1.00000000               2          35
   1.00000000               2          36
   1.00000000               2          37
   1.00000000               2          38
   1.00000000               2          39
   1.00000000               2          40
   1.00000000               2          41
   1.00000000               2          42
   1.00000000               2          43
   1.00000000               2          44
   1.00000000               2          45
   1.00000000               2          46
   1.00000000               2          47
   1.00000000               2          48
   1.00000000               2          49
   1.00000000               2          50
   1.00000000               3           1
  -19.0000000               3           2
  -11.7561150               3           3
  -9.42277718               3           4
  -8.13248825               3           5
  -7.26410913               3           6
  -6.61519146               3           7
  -6.09751797               3           8
  -5.66579294               3           9
  -5.29415703               3          10
  -4.96671057               3          11
  -4.67312574               3          12
  -4.40640259               3          13
  -4.16162872               3          14
  -3.93525481               3          15
  -3.72464895               3          16
  -3.52781224               3          17
  -3.34319139               3          18
  -3.16955328               3          19
  -3.00589824               3          20
  -2.85139894               3          21
  -2.70535755               3          22
  -2.56717515               3          23
  -2.43632889               3          24
  -2.31235623               3          25
  -2.19484210               3          26
  -2.08341050               3          27
  -1.97771740               3          28
  -1.87744594               3          29
  -1.78230226               3          30
  -1.69201255               3          31
  -1.60632062               3          32
  -1.52498603               3          33
  -1.44778264               3          34
  -1.37449718               3          35
  -1.30492842               3          36
  -1.23888588               3          37
  -1.17618966               3          38
  -1.11666906               3          39
  -1.06016254               3          40
  -1.00651693               3          41
 -0.955586910               3          42
 -0.907234788               3          43
 -0.861329854               3          44
 -0.817748070               3          45
 -0.776371777               3          46
 -0.737089276               3          47
 -0.699794590               3          48
 -0.664387047               3          49
 -0.630771101               3          50
   1.00000000               4           1
   1.00000000               4           2
   1.01219058               4           3
   1.16714716               4           4
   1.97041368               4           5
  -1.70785737               4           6
 -0.776953518               4           7
 -0.507937431               4           8
 -0.375206530               4           9
 -0.295364648               4          10
 -0.241920456               4          11
 -0.203630686               4          12
 -0.174863786               4          13
 -0.152474895               4          14
 -0.134566367               4          15
 -0.119924411               4          16
 -0.107736379               4          17
  -9.74378064E-02           4          18
  -8.86245370E-02           4          19
  -8.09997097E-02           4          20
  -7.43404552E-02           4          21
  -6.84762821E-02           4          22
  -6.32745922E-02           4          23
  -5.86307533E-02           4          24
  -5.44611178E-02           4          25
  -5.06980382E-02           4          26
  -4.72862273E-02           4          27
  -4.41800654E-02           4          28
  -4.13415879E-02           4          29
  -3.87389436E-02           4          30
  -3.63452137E-02           4          31
  -3.41374911E-02           4          32
  -3.20961587E-02           4          33
  -3.02043203E-02           4          34
  -2.84473374E-02           4          35
  -2.68124640E-02           4          36
  -2.52885483E-02           4          37
  -2.38657836E-02           4          38
  -2.25355141E-02           4          39
  -2.12900639E-02           4          40
  -2.01225989E-02           4          41
  -1.90270115E-02           4          42
  -1.79978255E-02           4          43
  -1.70301124E-02           4          44
  -1.61194224E-02           4          45
  -1.52617265E-02           4          46
  -1.44533627E-02           4          47
  -1.36909960E-02           4          48
  -1.29715800E-02           4          49
  -1.22923255E-02           4          50
   1.00000000               5           1
   1.00000000               5           2
  0.987809420               5           3
  0.967960596               5           4
  0.937085032               5           5
  0.934477687               5           6
  0.927897573               5           7
  0.921319783               5           8
  0.915744960               5           9
  0.911774337               5          10
  0.909904718               5          11
  0.910613000               5          12
  0.914405704               5          13
  0.921867669               5          14
  0.933727264               5          15
  0.950949967               5          16
  0.974888325               5          17
   1.00754130               5          18
   1.05203533               5          19
   1.11361217               5          20
   1.20191038               5          21
   1.33719480               5          22
   1.57242632               5          23
   2.12071085               5          24
   8.45920753               5          25
   4.20008945               5          26
   3.18696904               5          27
   2.67146349               5          28
   2.34265137               5          29
   2.10826826               5          30
   1.92975986               5          31
   1.78770614               5          32
   1.67107975               5          33
   1.57307112               5          34
   1.48920667               5          35
   1.41640258               5          36
   1.35245097               5          37
   1.29572129               5          38
   1.24497795               5          39
   1.19926441               5          40
   1.15782595               5          41
   1.12005770               5          42
   1.08546817               5          43
   1.05365324               5          44
   1.02427697               5          45
  0.997057080               5          46
  0.971754789               5          47
  0.948166311               5          48
  0.926116586               5          49
  0.905454099               5          50
   1.00000000               6           1
   1.00000000               6           2
   1.00000000               6           3
   1.00054622               6           4
   1.00824523               6           5
  0.978300512               6           6
  0.951484323               6           7
  0.923516750               6           8
  0.894343138               6           9
  0.864344716               6          10
  0.833926439               6          11
  0.803427041               6          12
  0.773099184               6          13
  0.743110240               6          14
  0.713550627               6          15
  0.684441268               6          16
  0.655737936               6          17
  0.627328694               6          18
  0.599020243               6          19
  0.570503175               6          20
  0.541268647               6          21
  0.510393620               6          22
  0.475849450               6          23
  0.430969536               6          24
  0.241914764               6          25
  0.223143205               6          26
  0.219979152               6          27
  0.223067328               6          28
  0.230275139               6          29
  0.241248995               6          30
  0.256566882               6          31
  0.277837366               6          32
  0.308607370               6          33
  0.357548326               6          34
  0.453410357               6          35
  0.825796366               6          36
  0.180068433               6          37
  0.132536381               6          38
  0.111595616               6          39
   9.90750939E-02           6          40
   9.04957429E-02           6          41
   8.41406435E-02           6          42
   7.91889429E-02           6          43
   7.51911476E-02           6          44
   7.18772486E-02           6          45
   6.90737441E-02           6          46
   6.66632652E-02           6          47
   6.45631403E-02           6          48
   6.27131984E-02           6          49
   6.10684417E-02           6          50
   1.00000000               7           1
   1.00000000               7           2
   1.00000000               7           3
  0.999735117               7           4
  0.998782635               7           5
  0.996372283               7           6
  0.993003428               7           7
  0.989432931               7           8
  0.986346900               7           9
  0.984442115               7          10
  0.984463513               7          11
  0.987254858               7          12
  0.993845880               7          13
   1.00560224               7          14
   1.02449512               7          15
   1.05362058               7          16
   1.09831583               7          17
   1.16888678               7          18
   1.28867519               7          19
   1.52628398               7          20
   2.23371172               7          21
  -6.88941622               7          22
  -3.12359762               7          23
  -1.82453644               7          24
  0.578497529               7          25
  0.515226364               7          26
  0.507765114               7          27
  0.520423830               7          28
  0.547586203               7          29
  0.590866268               7          30
  0.658302724               7          31
  0.772968590               7          32
   1.02443218               7          33
   2.86776876               7          34
   1.36480308               7          35
   1.05096233               7          36
  0.899593651               7          37
  0.804740131               7          38
  0.738083005               7          39
  0.687939525               7          40
  0.648468673               7          41
  0.616374135               7          42
  0.589632571               7          43
  0.566922545               7          44
  0.547338903               7          45
  0.530237675               7          46
  0.515146315               7          47
  0.501709223               7          48
  0.489652902               7          49
  0.478763014               7          50
   1.00000000               8           1
   21.0000000               8           2
   12.1578951               8           3
   9.62406540               8           4
   8.26388264               8           5
   7.36127186               8           6
   6.69273281               8           7
   6.16302299               8           8
   5.72387695               8           9
   5.34790659               8          10
   5.01823902               8          11
   4.72377586               8          12
   4.45678329               8          13
   4.21156073               8          14
   3.98363590               8          15
   3.76921248               8          16
   3.56469226               8          17
   3.36606312               8          18
   3.16765356               8          19
   2.95813465               8          20
   2.69572878               8          21
   3.25734568               8          22
   4.03165865               8          23
   6.21405983               8          24
  -3.21612644               8          25
  -2.19828224               8          26
  -1.81020093               8          27
  -1.58880210               8          28
  -1.44032192               8          29
  -1.33160210               8          30
  -1.24755144               8          31
  -1.18029833               8          32
  -1.12575376               8          33
  -1.08963442               8          34
  -1.04885781               8          35
  -1.01131928               8          36
 -0.977310658               8          37
 -0.946517110               8          38
 -0.918542743               8          39
 -0.893019557               8          40
 -0.869627953               8          41
 -0.848096430               8          42
 -0.828195751               8          43
 -0.809732139               8          44
 -0.792541325               8          45
 -0.776483476               8          46
 -0.761438787               8          47
 -0.747304261               8          48
 -0.733990729               8          49
 -0.721420646               8          50
   1.00000000               9           1
   1.00000000               9           2
   1.01347363               9           3
  0.902163088               9           4
  0.642498970               9           5
  0.420518577               9           6
  0.288620979               9           7
  0.211777925               9           8
  0.163995624               9           9
  0.132168338               9          10
  0.109710447               9          11
   9.31084976E-02           9          12
   8.03611130E-02           9          13
   7.02582747E-02           9          14
   6.20285757E-02           9          15
   5.51549941E-02           9          16
   4.92714830E-02           9          17
   4.40976955E-02           9          18
   3.93838286E-02           9          19
   3.48159857E-02           9          20
   2.95325555E-02           9          21
   4.05131802E-02           9          22
  0.161197811               9          23
   9.19895619E-02           9          24
   7.30828792E-02           9          25
   6.31659329E-02           9          26
   5.67719787E-02           9          27
   5.21925800E-02           9          28
   4.86968532E-02           9          29
   4.59126532E-02           9          30
   4.36288640E-02           9          31
   4.17187959E-02           9          32
   4.01140340E-02           9          33
   3.89987379E-02           9          34
   3.77478823E-02           9          35
   3.65798250E-02           9          36
   3.55065204E-02           9          37
   3.45218703E-02           9          38
   3.36168110E-02           9          39
   3.27823684E-02           9          40
   3.20104398E-02           9          41
   3.12939249E-02           9          42
   3.06266751E-02           9          43
   3.00033875E-02           9          44
   2.94194818E-02           9          45
   2.88709905E-02           9          46
   2.83544660E-02           9          47
   2.78669056E-02           9          48
   2.74056755E-02           9          49
   2.69684624E-02           9          50
   1.00000000              10           1
   1.00000000              10           2
  0.986526310              10           3
  0.965357065              10           4
  0.940512359              10           5
  0.915396333              10           6
  0.891173065              10           7
  0.867923498              10           8
  0.845430017              10           9
  0.823434591              10          10
  0.801720083              10          11
  0.780134320              10          12
  0.758593023              10          13
  0.737073362              10          14
  0.715602458              10          15
  0.694244385              10          16
  0.673086822              10          17
  0.652229667              10          18
  0.631775856              10          19
  0.611826479              10          20
  0.592482984              10          21
  0.573881865              10          22
  0.553295195              10          23
  0.534345150              10          24
  0.499036014              10          25
  0.474046081              10          26
  0.454563409              10          27
  0.438696384              10          28
  0.425415426              10          29
